Index,Lot,Time,pH,Temp,Voltage
1,1,오후 4:23:31.0,2.02,42.3,19.08
2,1,오후 4:23:36.0,2.03,42.04,19.43
3,1,오후 4:23:41.0,1.89,40.83,19.27
4,1,오후 4:23:46.0,2.09,44.45,17.78
5,1,오후 4:23:51.0,1.97,44.42,16.56
6,1,오후 4:23:56.0,1.99,44.67,18.07
7,1,오후 4:24:01.0,1.96,44.01,16.48
8,1,오후 4:24:06.0,1.96,42.21,17.28
9,1,오후 4:24:11.0,2.15,44.47,16.43
10,1,오후 4:24:16.0,1.82,40.89,18.4
11,1,오후 4:24:21.0,2.04,42.92,16.57
12,1,오후 4:24:26.0,1.92,41.89,17.43
13,1,오후 4:24:31.0,2.07,44.04,17.8
14,1,오후 4:24:36.0,2.16,42.21,16.42
15,1,오후 4:24:41.0,2.16,40.01,18.08
16,1,오후 4:24:46.0,2.17,44.72,19.31
17,1,오후 4:24:51.0,1.83,43.79,17.9
18,1,오후 4:24:56.0,2.03,44.0,16.25
19,1,오후 4:25:01.1,1.96,43.92,19.86
20,1,오후 4:25:06.1,2.11,40.69,15.54
21,1,오후 4:25:11.1,1.93,42.53,19.16
22,1,오후 4:25:16.1,1.95,43.59,16.92
23,1,오후 4:25:21.1,1.89,43.71,18.25
24,1,오후 4:25:26.1,2.07,41.64,19.77
25,1,오후 4:25:31.1,1.88,42.67,17.02
26,1,오후 4:25:36.1,1.83,44.3,18.34
27,1,오후 4:25:41.1,1.89,41.42,16.06
28,1,오후 4:25:46.1,1.84,44.15,17.11
29,1,오후 4:25:51.1,1.95,41.5,19.48
30,1,오후 4:25:56.1,2.19,42.63,17.84
31,1,오후 4:26:01.1,2.19,40.9,15.19
32,1,오후 4:26:06.1,2.15,42.22,16.48
33,1,오후 4:26:11.1,2.09,41.3,16.45
34,1,오후 4:26:16.1,2.05,40.98,15.02
35,1,오후 4:26:21.1,2.03,41.18,16.4
36,1,오후 4:26:26.1,1.85,42.73,19.79
37,1,오후 4:26:31.2,1.96,43.65,15.31
38,1,오후 4:26:36.2,2.08,43.56,18.08
39,1,오후 4:26:41.2,2.1,41.6,15.62
40,1,오후 4:26:46.2,1.81,42.14,19.01
41,1,오후 4:26:51.2,2.05,44.62,15.97
42,1,오후 4:26:56.2,2.1,41.2,16.03
43,1,오후 4:27:01.2,1.99,44.12,17.47
44,1,오후 4:27:06.2,2.19,43.41,18.06
45,1,오후 4:27:11.2,1.81,43.33,16.21
46,1,오후 4:27:16.2,1.97,44.76,15.62
47,1,오후 4:27:21.2,1.84,44.04,18.41
48,1,오후 4:27:26.2,1.84,44.86,16.55
49,1,오후 4:27:31.2,2.16,44.82,18.62
50,1,오후 4:27:36.2,1.84,41.28,16.73
51,1,오후 4:27:41.2,1.97,41.15,16.6
52,1,오후 4:27:46.2,2.12,43.04,19.67
53,1,오후 4:27:51.2,2.17,44.58,16.96
54,1,오후 4:27:56.2,1.99,40.71,18.56
55,1,오후 4:28:01.2,2.04,42.8,16.59
56,1,오후 4:28:06.3,1.86,41.65,16.98
57,1,오후 4:28:11.3,2.15,44.95,18.82
58,1,오후 4:28:16.3,1.91,40.4,16.09
59,1,오후 4:28:21.3,2.17,40.76,17.79
60,1,오후 4:28:26.3,1.84,41.2,19.67
61,1,오후 4:28:31.3,1.98,41.38,18.56
62,1,오후 4:28:36.3,2.42,43.74,16.93
63,1,오후 4:28:41.3,2.0,43.02,19.75
64,1,오후 4:28:46.3,2.14,42.88,16.66
65,1,오후 4:28:51.3,1.96,44.19,18.16
66,1,오후 4:28:56.3,1.93,41.41,15.99
67,1,오후 4:29:01.3,1.91,40.28,16.78
68,1,오후 4:29:06.3,2.06,40.94,15.36
69,1,오후 4:29:11.3,2.1,43.16,17.11
70,2,오후 4:29:37.5,1.9,41.2,18.26
71,2,오후 4:29:42.5,2.06,40.76,15.08
72,2,오후 4:29:47.5,2.08,44.85,19.94
73,2,오후 4:29:52.5,1.95,41.62,15.64
74,2,오후 4:29:57.5,1.95,44.81,16.53
75,2,오후 4:30:02.5,1.91,44.35,18.71
76,2,오후 4:30:07.5,2.06,41.58,15.43
77,2,오후 4:30:12.5,1.82,44.68,16.67
78,2,오후 4:30:17.5,2.09,42.72,19.02
