Index,Lot,Time,pH,Temp,Voltage
1,1,오후 4:23:37.0,2.04,43.12,16.75
2,1,오후 4:23:42.0,1.84,41.09,19.73
3,1,오후 4:23:47.0,2.14,40.91,15.39
4,1,오후 4:23:52.0,1.83,43.53,19.78
5,1,오후 4:23:57.0,2.01,40.16,16.54
6,1,오후 4:24:02.0,2.15,42.91,17.48
7,1,오후 4:24:07.0,2.15,41.51,19.4
8,1,오후 4:24:12.0,1.91,40.33,15.11
9,1,오후 4:24:17.0,2.12,40.8,16.56
10,1,오후 4:24:22.0,2.34,43.62,18.95
11,1,오후 4:24:27.0,2.08,44.54,15.41
12,1,오후 4:24:32.0,1.93,40.97,18.62
13,1,오후 4:24:37.0,1.96,41.15,17.5
14,1,오후 4:24:42.0,1.87,42.54,17.51
15,1,오후 4:24:47.0,2.34,43.62,18.95
16,1,오후 4:24:52.0,2.05,40.19,18.87
17,1,오후 4:24:57.0,1.85,44.99,18.82
18,1,오후 4:25:02.0,1.94,44.46,15.79
19,1,오후 4:25:07.0,2.02,41.13,18.45
20,1,오후 4:25:12.0,2.03,41.37,16.73
21,1,오후 4:25:17.1,2.06,40.32,16.74
22,1,오후 4:25:22.1,2.14,43.06,16.83
23,1,오후 4:25:27.1,1.81,42.19,16.64
24,1,오후 4:25:32.1,1.81,44.19,16.38
25,1,오후 4:25:37.1,2.01,44.13,17.92
26,1,오후 4:25:42.1,1.93,41.42,16.1
27,1,오후 4:25:47.1,1.95,42.73,19.28
28,1,오후 4:25:52.1,2.18,41.22,19.84
29,1,오후 4:25:57.1,2.18,40.75,17.49
30,1,오후 4:26:02.1,2.05,43.28,16.47
31,1,오후 4:26:07.1,1.89,41.72,15.68
32,1,오후 4:26:12.1,1.89,41.14,18.35
33,1,오후 4:26:17.1,2.13,42.39,18.69
34,1,오후 4:26:22.1,2.04,42.69,15.77
35,1,오후 4:26:27.1,2.34,43.62,18.95
36,1,오후 4:26:32.1,2.13,43.64,18.37
37,1,오후 4:26:37.2,1.87,42.55,19.5
38,1,오후 4:26:42.2,1.97,44.83,16.54
39,1,오후 4:26:47.2,2.02,41.5,16.27
40,1,오후 4:26:52.2,1.88,40.22,15.56
41,1,오후 4:26:57.2,1.82,43.39,18.31
42,1,오후 4:27:02.2,1.89,40.8,16.81
43,1,오후 4:27:07.2,1.96,42.96,15.12
44,1,오후 4:27:12.2,2.19,41.22,18.02
45,1,오후 4:27:17.2,1.87,43.83,19.71
46,1,오후 4:27:22.2,2.04,41.37,15.68
47,1,오후 4:27:27.2,1.89,44.31,18.05
48,1,오후 4:27:32.2,2.0,41.15,16.13
49,1,오후 4:27:37.2,2.16,42.07,19.42
50,1,오후 4:27:42.2,1.86,41.95,17.36
51,1,오후 4:27:47.2,2.1,42.64,15.56
52,1,오후 4:27:52.2,2.08,43.34,16.74
53,1,오후 4:27:57.2,1.85,44.33,15.71
54,1,오후 4:28:02.2,1.84,40.79,17.42
55,1,오후 4:28:07.2,2.08,41.64,17.22
56,1,오후 4:28:12.2,1.9,40.32,16.66
57,1,오후 4:28:17.2,2.34,43.62,18.95
58,1,오후 4:28:22.3,2.11,42.24,17.1
59,1,오후 4:28:27.3,1.97,43.75,19.97
60,1,오후 4:28:32.3,1.94,41.02,17.43
61,1,오후 4:28:37.3,2.19,43.21,17.74
62,1,오후 4:28:42.3,1.98,40.6,15.66
63,1,오후 4:28:47.3,1.91,44.05,17.99
64,1,오후 4:28:52.3,2.15,40.92,15.16
65,1,오후 4:28:57.3,1.93,40.74,19.06
66,1,오후 4:29:02.3,1.97,41.31,17.46
67,1,오후 4:29:07.3,1.9,41.46,15.4
68,1,오후 4:29:12.3,1.85,40.22,17.51
69,1,오후 4:29:17.3,1.92,41.18,17.36
70,2,오후 4:29:43.6,2.1,44.04,17.83
71,2,오후 4:29:48.6,1.82,44.56,16.87
72,2,오후 4:29:53.6,2.11,44.51,16.29
73,2,오후 4:29:58.6,1.9,41.87,16.7
74,2,오후 4:30:03.6,2.07,44.3,17.34
75,2,오후 4:30:08.6,2.16,43.51,16.99
76,2,오후 4:30:13.6,2.18,42.71,15.35
77,2,오후 4:30:18.6,1.93,41.64,17.79
78,2,오후 4:30:23.6,1.82,41.42,19.8
79,2,오후 4:30:28.6,2.0,43.26,16.17
80,2,오후 4:30:33.6,2.02,44.42,18.95
81,2,오후 4:30:38.6,1.86,40.15,18.84
82,2,오후 4:30:43.6,2.02,42.96,17.26
83,2,오후 4:30:48.6,2.09,44.84,17.87
84,2,오후 4:30:53.6,2.01,42.54,19.72
85,2,오후 4:30:58.6,2.11,43.86,16.69
86,2,오후 4:31:03.7,2.14,42.03,17.53
87,2,오후 4:31:08.7,1.91,41.78,13.64
88,2,오후 4:31:13.7,1.97,42.65,16.66
89,2,오후 4:31:18.7,2.07,42.75,17.64
90,2,오후 4:31:23.7,1.91,41.78,13.64
91,2,오후 4:31:28.7,2.08,43.39,19.7
92,2,오후 4:31:33.7,2.04,42.82,17.38
93,2,오후 4:31:38.7,1.94,44.45,18.6
94,2,오후 4:31:43.7,1.95,41.25,18.79
95,2,오후 4:31:48.7,1.84,40.02,18.12
96,2,오후 4:31:53.7,1.82,42.67,17.93
97,2,오후 4:31:58.7,1.83,44.13,19.67
98,2,오후 4:32:03.7,2.1,40.3,16.99
99,2,오후 4:32:08.7,2.11,44.63,17.89
100,2,오후 4:32:13.7,1.89,42.68,19.32
101,2,오후 4:32:18.7,2.16,42.67,15.33
102,2,오후 4:32:23.7,2.19,42.03,16.0
103,2,오후 4:32:28.7,2.15,43.26,18.77
104,2,오후 4:32:33.7,1.98,41.58,18.01
105,2,오후 4:32:38.7,1.82,41.77,18.43
106,2,오후 4:32:43.7,1.92,44.34,19.43
107,2,오후 4:32:48.7,1.87,43.98,18.59
108,2,오후 4:32:53.8,1.91,41.78,13.64
109,2,오후 4:32:58.8,1.93,41.4,16.22
110,2,오후 4:33:03.8,1.81,41.64,16.84
111,2,오후 4:33:08.8,1.85,43.07,16.34
112,2,오후 4:33:13.8,1.82,43.66,15.21
113,2,오후 4:33:18.8,1.81,40.83,18.08
114,2,오후 4:33:23.8,2.06,44.24,18.41
115,2,오후 4:33:28.8,2.14,40.26,17.05
116,2,오후 4:33:33.8,2.18,43.28,15.27
117,2,오후 4:33:38.8,2.19,40.2,17.0
118,2,오후 4:33:43.8,1.9,41.09,17.69
119,2,오후 4:33:48.8,1.83,41.78,18.11
120,2,오후 4:33:53.8,1.84,44.13,19.0
121,2,오후 4:33:58.8,1.87,40.44,18.52
122,2,오후 4:34:03.8,1.91,41.78,13.64
123,2,오후 4:34:08.8,1.92,40.09,18.17
124,2,오후 4:34:13.8,1.98,43.99,16.5
125,2,오후 4:34:18.8,1.99,42.82,15.77
126,2,오후 4:34:23.8,2.07,40.07,19.15
127,2,오후 4:34:28.8,2.18,43.4,17.1
128,2,오후 4:34:33.8,1.88,41.94,18.4
129,2,오후 4:34:38.8,2.11,40.27,16.12
130,2,오후 4:34:43.8,2.03,44.15,16.53
131,2,오후 4:34:48.8,1.92,41.16,18.47
132,2,오후 4:34:53.8,2.05,44.82,19.26
133,2,오후 4:34:58.9,1.99,43.69,17.91
134,2,오후 4:35:03.9,2.04,40.22,17.94
135,2,오후 4:35:08.9,2.06,42.39,15.21
136,2,오후 4:35:13.9,2.02,42.66,17.12
137,2,오후 4:35:18.9,2.14,40.71,17.16
138,2,오후 4:35:23.9,2.08,43.63,16.8
139,3,오후 4:35:49.8,2.04,42.9,17.24
140,3,오후 4:35:54.8,2.06,40.39,18.04
141,3,오후 4:35:59.8,2.04,44.23,19.79
142,3,오후 4:36:04.8,2.18,40.97,16.6
143,3,오후 4:36:09.8,1.87,40.84,18.23
144,3,오후 4:36:14.8,1.82,42.44,16.7
145,3,오후 4:36:19.8,2.08,44.85,17.01
146,3,오후 4:36:24.8,1.88,43.33,17.82
147,3,오후 4:36:29.8,2.08,44.09,18.61
148,3,오후 4:36:34.8,1.93,41.5,18.02
149,3,오후 4:36:39.8,1.92,41.34,17.98
150,3,오후 4:36:44.8,1.96,40.85,16.93
151,3,오후 4:36:49.8,2.08,41.53,17.62
152,3,오후 4:36:54.9,2.02,41.89,17.65
153,3,오후 4:36:59.9,1.89,41.76,18.61
154,3,오후 4:37:04.9,2.14,40.03,19.63
155,3,오후 4:37:09.9,2.09,40.78,16.53
156,3,오후 4:37:14.9,1.84,40.97,17.22
157,3,오후 4:37:19.9,1.9,41.0,17.33
158,3,오후 4:37:24.9,2.13,41.91,19.45
159,3,오후 4:37:29.9,2.13,40.15,19.43
160,3,오후 4:37:34.9,2.02,41.42,18.44
161,3,오후 4:37:39.9,2.03,43.59,16.6
162,3,오후 4:37:44.9,1.99,41.98,17.48
163,3,오후 4:37:49.9,2.18,44.88,17.11
164,3,오후 4:37:54.9,2.13,42.34,18.43
165,3,오후 4:37:59.9,2.1,44.06,17.12
166,3,오후 4:38:04.9,1.91,41.7,16.94
167,3,오후 4:38:09.9,2.19,42.21,16.72
168,3,오후 4:38:14.9,1.99,41.67,15.5
169,3,오후 4:38:19.9,2.1,41.99,17.98
170,3,오후 4:38:24.9,1.82,40.72,16.31
171,3,오후 4:38:29.9,2.11,43.82,17.88
172,3,오후 4:38:35.0,1.93,44.67,16.78
173,3,오후 4:38:40.0,1.82,43.41,17.94
174,3,오후 4:38:45.0,2.13,41.1,18.72
175,3,오후 4:38:50.0,1.91,41.83,19.58
176,3,오후 4:38:55.0,1.82,42.41,17.63
177,3,오후 4:39:00.0,2.03,42.82,16.04
178,3,오후 4:39:05.0,2.1,43.01,15.63
179,3,오후 4:39:10.0,1.84,43.36,17.98
180,3,오후 4:39:15.0,2.12,41.65,19.26
181,3,오후 4:39:20.0,1.99,41.17,18.86
182,3,오후 4:39:25.0,1.98,42.56,15.83
183,3,오후 4:39:30.0,1.96,43.02,19.12
184,3,오후 4:39:35.0,1.99,42.97,19.8
185,3,오후 4:39:40.0,2.1,42.47,18.2
186,3,오후 4:39:45.0,2.08,41.72,17.71
187,3,오후 4:39:50.0,2.06,40.48,16.06
188,3,오후 4:39:55.0,1.94,43.4,16.87
189,3,오후 4:40:00.0,2.17,44.18,18.67
190,3,오후 4:40:05.0,2.16,40.51,15.88
191,3,오후 4:40:10.1,2.16,42.28,15.98
