Index,Lot,Time,pH,Temp,Voltage
1,1,오후 4:26:52.0,1.87,42.81,19.08
2,1,오후 4:26:57.0,1.91,41.18,19.24
3,1,오후 4:27:02.0,2.1,44.16,19.47
4,1,오후 4:27:07.0,2.13,42.1,19.91
5,1,오후 4:27:12.0,2.11,42.07,17.2
6,1,오후 4:27:17.0,2.12,42.1,17.36
7,1,오후 4:27:22.0,2.04,44.25,18.08
8,1,오후 4:27:27.0,1.99,36.0,11.58
9,1,오후 4:27:32.0,1.93,40.53,16.84
10,1,오후 4:27:37.0,2.13,41.73,19.45
11,1,오후 4:27:42.0,1.97,41.8,19.76
12,1,오후 4:27:47.0,1.88,41.92,17.99
13,1,오후 4:27:52.0,2.1,40.91,16.78
14,1,오후 4:27:57.0,2.07,40.91,18.89
15,1,오후 4:28:02.0,2.17,40.63,15.82
16,1,오후 4:28:07.0,1.96,43.7,19.38
17,1,오후 4:28:12.0,2.09,43.17,15.34
18,1,오후 4:28:17.0,1.85,43.92,18.82
19,1,오후 4:28:22.0,2.01,42.08,16.56
20,1,오후 4:28:27.0,2.16,40.37,18.46
21,1,오후 4:28:32.0,1.83,40.8,15.98
22,1,오후 4:28:37.0,1.96,40.11,16.23
23,1,오후 4:28:42.1,2.07,40.3,18.74
24,1,오후 4:28:47.1,1.82,42.01,17.84
25,1,오후 4:28:52.1,2.15,42.49,16.56
26,1,오후 4:28:57.1,2.1,44.14,15.26
27,1,오후 4:29:02.1,1.86,42.42,17.27
28,1,오후 4:29:07.1,2.0,44.06,15.83
29,1,오후 4:29:12.1,2.03,42.08,11.22
30,1,오후 4:29:17.1,2.03,40.67,18.1
31,1,오후 4:29:22.1,2.01,43.57,16.97
32,1,오후 4:29:27.1,1.87,42.06,18.65
33,1,오후 4:29:32.1,2.19,42.46,15.87
34,1,오후 4:29:37.1,2.01,41.67,16.29
35,1,오후 4:29:42.1,2.01,43.95,17.93
36,1,오후 4:29:47.1,1.95,44.78,15.95
37,1,오후 4:29:52.1,2.05,40.36,18.52
38,1,오후 4:29:57.1,2.19,41.27,18.57
39,1,오후 4:30:02.1,2.08,42.54,19.38
40,1,오후 4:30:07.2,2.19,44.03,17.7
41,1,오후 4:30:12.2,1.88,44.18,18.94
42,1,오후 4:30:17.2,1.81,41.97,18.79
43,1,오후 4:30:22.2,2.06,40.45,18.01
44,1,오후 4:30:27.2,1.89,43.12,19.83
45,1,오후 4:30:32.2,2.16,40.54,19.87
46,1,오후 4:30:37.2,1.93,41.61,19.22
47,1,오후 4:30:42.2,2.03,40.41,17.62
48,1,오후 4:30:47.2,2.1,41.37,19.53
49,1,오후 4:30:52.2,1.95,42.97,19.77
50,1,오후 4:30:57.2,2.04,44.69,18.9
51,1,오후 4:31:02.2,1.88,41.8,17.02
52,1,오후 4:31:07.2,2.19,44.36,18.15
53,1,오후 4:31:12.2,2.11,40.68,17.95
54,1,오후 4:31:17.2,1.85,42.75,16.85
55,1,오후 4:31:22.2,1.84,40.79,18.94
56,1,오후 4:31:27.2,1.97,44.28,17.57
57,1,오후 4:31:32.2,1.93,42.53,19.52
58,1,오후 4:31:37.2,2.03,43.52,18.86
59,1,오후 4:31:42.2,1.94,40.1,15.33
60,1,오후 4:31:47.2,2.19,44.24,15.11
61,1,오후 4:31:52.2,1.9,43.95,19.99
62,1,오후 4:31:57.3,2.15,42.39,19.86
63,1,오후 4:32:02.3,2.02,43.93,15.05
64,1,오후 4:32:07.3,1.96,43.33,15.77
65,1,오후 4:32:12.3,2.01,44.28,17.57
66,1,오후 4:32:17.3,2.15,42.96,18.25
67,1,오후 4:32:22.3,2.09,44.03,18.76
68,1,오후 4:32:27.3,2.07,42.47,15.25
69,1,오후 4:32:32.3,1.94,43.0,18.82
70,2,오후 4:32:58.7,1.98,42.15,19.51
71,2,오후 4:33:03.7,1.86,43.62,19.53
72,2,오후 4:33:08.8,2.0,40.4,16.09
73,2,오후 4:33:13.8,1.9,42.11,19.13
74,2,오후 4:33:18.8,2.11,41.71,15.76
75,2,오후 4:33:23.8,1.97,41.87,19.3
76,2,오후 4:33:28.8,2.17,43.92,19.18
77,2,오후 4:33:33.8,2.33,36.71,16.56
78,2,오후 4:33:38.8,1.95,41.73,16.26
79,2,오후 4:33:43.8,1.89,44.75,16.57
80,2,오후 4:33:48.8,2.0,42.46,16.63
81,2,오후 4:33:53.8,1.98,42.48,16.64
82,2,오후 4:33:58.8,2.06,41.18,15.91
83,2,오후 4:34:03.8,2.02,41.26,15.55
84,2,오후 4:34:08.8,2.09,44.05,18.8
85,2,오후 4:34:13.8,2.05,42.21,16.06
86,2,오후 4:34:18.8,2.08,42.65,18.26
87,2,오후 4:34:23.8,2.37,42.54,15.19
88,2,오후 4:34:28.9,1.86,40.86,19.64
89,2,오후 4:34:33.9,2.18,42.22,15.88
90,2,오후 4:34:38.9,1.96,44.64,18.07
91,2,오후 4:34:43.9,1.89,41.33,18.14
92,2,오후 4:34:48.9,2.19,44.16,16.92
93,2,오후 4:34:53.9,2.15,41.87,16.23
94,2,오후 4:34:58.9,2.12,44.19,15.1
95,2,오후 4:35:03.9,1.96,43.1,18.66
96,2,오후 4:35:08.9,2.17,40.61,18.13
97,2,오후 4:35:13.9,1.91,41.73,17.68
98,2,오후 4:35:18.9,1.94,44.61,17.28
99,2,오후 4:35:23.9,2.07,42.65,15.53
100,2,오후 4:35:28.9,2.07,40.13,15.07
101,2,오후 4:35:33.9,1.93,44.04,19.35
102,2,오후 4:35:38.9,2.03,41.66,15.44
103,2,오후 4:35:43.9,1.89,42.07,18.18
104,2,오후 4:35:48.9,1.98,44.3,17.12
105,2,오후 4:35:53.9,2.13,43.23,17.43
106,2,오후 4:35:58.9,1.81,42.69,17.09
107,2,오후 4:36:03.9,1.94,43.04,18.36
108,2,오후 4:36:08.9,1.83,41.44,15.49
109,2,오후 4:36:13.9,1.83,40.29,17.26
110,2,오후 4:36:19.0,2.12,40.3,15.45
111,2,오후 4:36:24.0,1.97,40.55,16.46
112,2,오후 4:36:29.0,2.13,43.18,17.67
113,2,오후 4:36:34.0,2.05,43.64,19.31
114,2,오후 4:36:39.0,2.1,44.75,17.85
115,2,오후 4:36:44.0,2.12,44.04,18.06
116,2,오후 4:36:49.0,2.1,43.03,16.65
117,2,오후 4:36:54.0,2.12,44.51,18.05
118,2,오후 4:36:59.0,2.1,41.23,16.14
119,2,오후 4:37:04.0,1.9,43.4,19.45
120,2,오후 4:37:09.0,1.83,42.53,19.46
121,2,오후 4:37:14.0,1.91,41.09,19.2
122,2,오후 4:37:19.0,2.15,43.59,18.29
123,2,오후 4:37:24.0,2.14,43.86,16.5
124,2,오후 4:37:29.0,2.15,40.53,16.31
125,2,오후 4:37:34.0,2.19,44.74,16.16
126,2,오후 4:37:39.0,1.98,43.73,16.33
127,2,오후 4:37:44.1,1.86,41.76,17.37
128,2,오후 4:37:49.1,2.13,42.91,18.72
129,2,오후 4:37:54.1,2.07,43.69,19.73
130,2,오후 4:37:59.1,1.91,43.04,17.88
131,2,오후 4:38:04.1,1.94,44.27,16.65
132,2,오후 4:38:09.1,2.09,44.86,15.14
133,2,오후 4:38:14.1,2.1,43.02,19.01
134,2,오후 4:38:19.1,2.06,40.93,19.08
135,2,오후 4:38:24.1,2.06,42.37,16.97
136,2,오후 4:38:29.1,1.97,41.21,16.33
137,2,오후 4:38:34.1,2.03,40.91,15.95
138,2,오후 4:38:39.1,2.06,40.75,17.54
139,3,오후 4:39:04.5,2.05,40.05,17.77
140,3,오후 4:39:09.5,2.11,43.01,16.98
141,3,오후 4:39:14.5,2.04,43.61,19.48
142,3,오후 4:39:19.5,2.03,42.77,19.97
143,3,오후 4:39:24.5,2.02,42.12,19.49
144,3,오후 4:39:29.5,1.82,42.4,16.43
145,3,오후 4:39:34.5,1.89,44.72,15.09
146,3,오후 4:39:39.5,1.86,42.58,17.77
147,3,오후 4:39:44.5,1.93,42.69,16.43
148,3,오후 4:39:49.5,2.02,44.43,19.86
149,3,오후 4:39:54.5,2.01,44.77,19.06
150,3,오후 4:39:59.5,2.09,42.12,17.21
151,3,오후 4:40:04.5,1.86,41.48,18.97
152,3,오후 4:40:09.5,1.84,42.77,18.65
153,3,오후 4:40:14.6,1.9,41.32,17.94
154,3,오후 4:40:19.6,1.83,43.31,15.26
155,3,오후 4:40:24.6,2.05,43.35,18.27
156,3,오후 4:40:29.6,2.11,44.29,16.25
157,3,오후 4:40:34.6,1.81,42.59,17.95
158,3,오후 4:40:39.6,2.13,40.1,19.79
159,3,오후 4:40:44.6,1.85,43.17,15.8
160,3,오후 4:40:49.6,2.12,44.73,16.05
161,3,오후 4:40:54.6,1.86,40.48,15.12
162,3,오후 4:40:59.6,2.17,41.07,17.2
163,3,오후 4:41:04.6,2.07,43.01,17.08
164,3,오후 4:41:09.6,2.01,41.57,18.57
165,3,오후 4:41:14.6,1.85,43.88,19.11
166,3,오후 4:41:19.6,2.04,42.87,19.57
167,3,오후 4:41:24.6,1.97,43.58,18.19
168,3,오후 4:41:29.6,2.0,41.78,16.76
169,3,오후 4:41:34.6,2.12,43.06,18.73
170,3,오후 4:41:39.6,1.96,44.69,19.43
171,3,오후 4:41:44.7,2.19,42.36,15.74
172,3,오후 4:41:49.7,2.03,44.39,16.66
173,3,오후 4:41:54.7,2.1,44.84,19.38
174,3,오후 4:41:59.7,2.0,41.86,18.76
175,3,오후 4:42:04.7,2.03,44.6,16.98
176,3,오후 4:42:09.7,2.18,42.07,17.12
177,3,오후 4:42:14.7,1.91,40.32,16.31
178,3,오후 4:42:19.7,2.07,44.54,16.39
179,3,오후 4:42:24.7,2.07,40.82,16.21
180,3,오후 4:42:29.7,1.98,44.71,18.56
181,3,오후 4:42:34.7,2.04,41.42,19.11
182,3,오후 4:42:39.7,1.87,40.46,18.17
183,3,오후 4:42:44.7,2.03,42.55,19.93
184,3,오후 4:42:49.7,1.88,42.12,16.38
185,3,오후 4:42:54.7,2.1,43.26,15.06
186,3,오후 4:42:59.7,2.19,44.25,17.82
187,3,오후 4:43:04.7,2.19,43.52,15.94
188,3,오후 4:43:09.7,1.81,42.96,17.26
189,3,오후 4:43:14.7,2.09,41.8,16.61
190,3,오후 4:43:19.7,1.97,40.45,19.9
191,3,오후 4:43:24.7,2.16,42.87,17.89
192,3,오후 4:43:29.8,2.09,40.11,17.18
193,3,오후 4:43:34.8,1.97,44.64,18.78
194,3,오후 4:43:39.8,2.25,40.44,18.59
195,3,오후 4:43:44.8,1.99,42.57,15.13
196,3,오후 4:43:49.8,2.02,40.34,17.52
197,3,오후 4:43:54.8,1.94,42.7,18.92
198,3,오후 4:43:59.8,2.06,43.54,19.04
199,3,오후 4:44:04.8,2.04,42.5,17.95
200,3,오후 4:44:09.8,1.82,42.14,16.01
201,3,오후 4:44:14.8,1.85,42.21,18.0
202,3,오후 4:44:19.8,2.17,41.34,16.27
203,3,오후 4:44:24.8,1.95,44.13,18.72
204,3,오후 4:44:29.8,1.85,41.12,15.24
205,3,오후 4:44:34.8,2.15,43.91,16.25
206,3,오후 4:44:39.8,2.14,43.69,16.65
207,3,오후 4:44:44.8,2.14,43.56,16.87
208,4,오후 4:45:10.0,2.15,42.55,16.98
209,4,오후 4:45:15.0,2.09,43.91,15.12
210,4,오후 4:45:20.0,2.12,42.08,15.02
211,4,오후 4:45:25.0,2.13,43.63,18.6
212,4,오후 4:45:30.0,2.18,43.54,16.71
213,4,오후 4:45:35.0,1.82,41.94,15.22
214,4,오후 4:45:40.0,1.87,41.03,16.43
215,4,오후 4:45:45.0,2.18,40.46,17.43
216,4,오후 4:45:50.0,1.86,40.91,17.32
217,4,오후 4:45:55.0,2.15,43.67,19.9
218,4,오후 4:46:00.0,2.0,43.97,18.26
219,4,오후 4:46:05.0,2.12,44.38,16.64
220,4,오후 4:46:10.0,1.91,42.03,17.15
221,4,오후 4:46:15.0,1.85,42.63,15.25
222,4,오후 4:46:20.1,2.29,40.76,11.83
223,4,오후 4:46:25.1,1.95,43.39,15.92
224,4,오후 4:46:30.1,1.82,44.39,19.81
225,4,오후 4:46:35.1,1.94,43.15,17.31
226,4,오후 4:46:40.1,2.05,40.72,15.25
227,4,오후 4:46:45.1,1.91,41.43,16.36
228,4,오후 4:46:50.1,2.11,44.48,18.16
229,4,오후 4:46:55.1,2.06,43.24,15.64
230,4,오후 4:47:00.1,2.03,44.63,18.61
231,4,오후 4:47:05.1,1.81,42.84,18.71
232,4,오후 4:47:10.1,2.12,41.04,18.25
233,4,오후 4:47:15.1,2.06,43.56,16.96
234,4,오후 4:47:20.1,1.81,41.71,18.86
235,4,오후 4:47:25.1,2.02,40.8,19.81
236,4,오후 4:47:30.1,2.19,42.79,15.59
237,4,오후 4:47:35.1,2.12,41.55,17.79
238,4,오후 4:47:40.1,1.86,42.48,15.48
239,4,오후 4:47:45.1,2.04,43.57,16.41
240,4,오후 4:47:50.1,2.03,40.46,15.42
241,4,오후 4:47:55.2,2.02,42.37,19.24
242,4,오후 4:48:00.2,2.04,44.88,15.78
243,4,오후 4:48:05.2,2.03,44.13,16.25
244,4,오후 4:48:10.2,2.05,42.43,19.4
245,4,오후 4:48:15.2,2.04,43.75,19.14
246,4,오후 4:48:20.2,1.95,42.8,19.66
247,4,오후 4:48:25.2,1.95,43.53,17.51
248,4,오후 4:48:30.2,2.01,40.45,17.26
249,4,오후 4:48:35.2,1.86,40.13,17.6
250,4,오후 4:48:40.2,2.1,41.72,17.79
251,4,오후 4:48:45.2,2.01,43.56,17.17
252,4,오후 4:48:50.2,1.97,41.64,18.34
253,4,오후 4:48:55.2,1.85,40.39,17.23
254,4,오후 4:49:00.2,1.82,40.44,16.59
255,4,오후 4:49:05.2,2.15,42.08,18.1
256,4,오후 4:49:10.2,2.0,44.13,15.77
257,4,오후 4:49:15.2,2.16,40.54,15.27
258,4,오후 4:49:20.2,1.91,41.53,19.83
259,4,오후 4:49:25.2,1.82,40.16,17.57
260,4,오후 4:49:30.3,2.06,41.67,18.01
261,4,오후 4:49:35.3,1.82,42.93,15.34
262,4,오후 4:49:40.3,1.99,40.1,18.91
263,4,오후 4:49:45.3,2.06,44.83,15.46
264,4,오후 4:49:50.3,2.0,41.8,17.79
265,4,오후 4:49:55.3,2.17,44.72,16.53
266,4,오후 4:50:00.3,2.19,41.29,17.35
267,4,오후 4:50:05.3,2.01,43.01,17.89
268,4,오후 4:50:10.3,2.14,43.06,19.08
269,4,오후 4:50:15.3,2.01,41.39,17.8
270,4,오후 4:50:20.3,2.06,42.17,18.75
271,4,오후 4:50:25.3,2.08,42.26,15.52
272,4,오후 4:50:30.3,2.19,43.79,16.58
273,4,오후 4:50:35.3,2.18,40.61,15.53
274,4,오후 4:50:40.3,1.91,40.55,18.16
275,4,오후 4:50:45.3,2.08,44.07,16.76
276,4,오후 4:50:50.3,1.93,42.67,16.54
277,5,오후 4:51:16.7,2.18,40.12,19.85
278,5,오후 4:51:21.7,2.15,40.65,18.93
279,5,오후 4:51:26.7,2.13,43.69,16.32
280,5,오후 4:51:31.7,2.1,40.75,17.84
281,5,오후 4:51:36.7,1.83,42.89,15.87
282,5,오후 4:51:41.7,1.96,44.79,17.41
283,5,오후 4:51:46.7,1.82,42.2,18.12
284,5,오후 4:51:51.7,1.91,42.77,16.49
285,5,오후 4:51:56.7,1.93,44.41,16.13
286,5,오후 4:52:01.7,1.93,43.97,17.88
287,5,오후 4:52:06.7,2.02,41.16,17.01
288,5,오후 4:52:11.7,1.81,43.34,19.47
289,5,오후 4:52:16.7,2.13,42.51,16.34
290,5,오후 4:52:21.7,2.14,40.3,19.51
291,5,오후 4:52:26.7,2.08,42.31,17.6
292,5,오후 4:52:31.7,2.08,43.92,15.49
